University,Academic Boycotter Name,Auto Increment
New York University,Samuel Friedman ,2846
New York University,Sara Pursley,2848
New York University,Sharon Friedman,2850
New York University,Siddharth Garg,2851
New York University,Sinclair Thomas,2852
New York University,Sonya Posmentier,2853
New York University,Stephen Duncombe,2854
New York University,Subah Dayal,2855
New York University,Sybille Fischer,2856
New York University,Thuy Linh Nguyễn Tu,2857
New York University,Thuy Linh Tu,2858
New York University,Valerie Forman,2859
New York University,Vasuki Nesiah,2860
New York University,Asli Peker,2861
New York University,Millery Polyne,2862
New York University,Shouleh Vatanabadi ,2863
New York University,Yukiko Hanawa,2864
New York University,Sarah Chihaya,2946
New York University,Suzanne Agins,2950
New York University,Marisa Tramontano,3671
New York University,Allen Feldman,4252
New York University,Ana Alvarez,4268
New York University,Andrew Weiner,4282
New York University,Ann Pellegrini,4288
New York University,Arjun Appadurai,4297
New York University,Asli Iğsiz,4300
New York University,Avital Ronell,4303
New York University,Catherine Coray,4344
New York University,Chenjerai Kumanyika,4354
New York University,Dara Rossman Regaignon,4389
New York University,David Ludden,4398
New York University,Mona El-Ghobashy,4411
Nicholls State University,Richmond Eustis,3710
North Carolina Agricultural and Technical State University,Gregory Meyerson,3651
North Carolina State University,Kristen Alff,2866
North Carolina Wesleyan College ,Jason Buel,3711
Northeastern Illinois University,June Terpestra,725
Northeastern University,Akram Alshawabkeh,726
Northeastern University,Shahid M. Alam,727
Northeastern University,Ilham Khuri-Makdisi,730
Northeastern University,Régine Michelle Jean-Charles ,2258
Northern Arizona University,Sanjam Ahluwalia,732
Northern Arizona University,Yaseen Noorani,733
Northern Arizona University,Scott Reese,734
Northern Arizona University,Frances Riemer,735
Northern Illinois University,Mark Schuller,737
Northwest Missouri State University,Ahmad Malkawi,753
Northwestern University,Ana Aparicio,738
Northwestern University,Joshua Chambers-Leston,739
Northwestern University,Katherine Hoffman,740
Northwestern University,E. Patrick Johnson,741
Northwestern University,Robert Launay,742
Northwestern University,Chris Kuzawa,743
Northwestern University,Thomas McDade,744
Northwestern University,Shalini Shankar,745
Northwestern University,Nitasha Sharma,746
Northwestern University,Helen Thompson,747
Northwestern University,Erica Weitzman,749
Northwestern University,Mary Weismantel,750
Northwestern University,Jessica Winegar,751
Northwestern University,Emrah Yildiz,752
Northwestern University,Elizabeth Shakman Hurd,2870
Northwestern University,Hannah Feldman,2871
Northwestern University,Lauren Michele Jackson,2873
Northwestern University,Martha Biondi,2874
Northwestern University,Michael Rakowitz,2875
Northwestern University,Rebecca Johnson,2877
Northwestern University,Wendy Pearlman,2878
Northwestern University,Anna Piela ,2879
Northwestern University,Barnor Hesse,2880
Northwestern University,Beatriz O. Reyes,2881
Northwestern University,Michelle N. Huang,2882
Northwestern University,Ray San Diego ,2883
Northwestern University,Shirin Vossoughi,2884
Northwestern University,Sarah Schulman,4201
Oakland University,Michael Doan,2885
Oberlin College,Chris Howell,755
Oberlin College,Rishad Choudhury,2887
Occidental College,Hanan Elsayed,757
Occidental College,Michael Gasper,758
Occidental College,Phillip Ayoub,2888
Occidental College,Warren Montag,2889
Ohio State University,Thomas S. Davis,759
Ohio State University,Chris Highley,760
Ohio State University,Pranav Jani,761
Ohio State University,Koritha Mitchell,762
Ohio State University,Jan Nespor,763
Ohio State University,Martin Ponce,764
Ohio State University,David Ruderman,765
Ohio State University,Patricia Stuhr,766
Ohio State University,Kerim Yasar,767
Ohio State University,Amanda Respess,2890
Ohio State University,Franco Barchiesi ,2892
Ohio University,Rao Nagesh,347
Ohio University,Tom Hayes,769
Ohio University,Haley Duschinski,2893
Ohio University,Julie Anne White,2894
Ohio University,Devika Chawla,2895
Oklahoma State University,Donald W. Wood,3713
Old Dominion University,Alison Reed,2896
Oregon State University,David McMurray,772
Oregon State University,Patti Duncan,773
Oregon State University,Glencora Borradaile,2897
Oregon State University,Linda Marie Richards,2898
Pace University,Catherine Zimmer,774
Pace University,Satish Kolluri,2899
Pennsylvania State University,Sydney Aboul-Hosn,775
Pennsylvania State University,Kevin Bell,776
Pennsylvania State University,Celia Juana Djelal,777
Pennsylvania State University,Nergis Erturk,779
Pennsylvania State University,Djelal Kadir,780
Pennsylvania State University,Brian Lennon,781
Pennsylvania State University,Courtney Desiree Morris,782
Pennsylvania State University,Cynthia Young,783
Pennsylvania State University,Alex Lubin,1819
Pennsylvania State University,Rebecca Tarlau,2900
Pennsylvania State University,Tamir Sorek,2901
"Pennsylvania State University, Altoona College",Beth Seymour,784
"Pittsburg State University, Kansas",Jonathan Dresner,3714
Point Park University,Robert Ross,2189
Portland State University,Vasiliki Touhouliotis,992
Portland State University,Jennifer Ruth,2128
Portland State University,Angela Zagarella,2903
Portland State University,Craig Epplin,2904
Portland State University,Federico Pérez,2905
Portland State University,Jennifer Selwyn,2906
Portland State University,Marie Lo,2907
Portland State University,Stéphanie Wahab,2908
Portland State University,Lisa Hawash,2910
Portland State University,Yasmeen Hanoosh,2911
Pratt Institute,Jonathan Beller,4515
Pratt Institute,Laura Henriksen,4516
Princeton University,John Borneman,786
Princeton University,Eduardo Cadava,787
Princeton University,Zahid Chaudhary,788
Princeton University,Andrew Cole,789
Princeton University,Natalie Davis,790
Princeton University,Richard Falk,791
Princeton University,Hildred Geertz,792
Princeton University,Molly Greene,793
Princeton University,Joshua Guild,794
Princeton University,Abdellah Hammoudi,795
Princeton University,Lara Harb,796
Princeton University,Anne McClintock,797
Princeton University,Barbara Nagel,798
Princeton University,Rob Nixon,799
Princeton University,Gayle Salamon,801
Princeton University,Max Weiss,802
Princeton University,Elizabeth Ellis,2804
Princeton University,Gyan Prakash,2912
 Texas Tech University,Zeeshan Ahmad,4416
Princeton University,Irene Small,2913
Princeton University,Nicole Legnani,2914
Princeton University,Olga Hasty,2915
Princeton University,Ruha Benjamin,2916
Princeton University,Satyel Larson,2917
Princeton University,Aleksandar Hemon,2919
Princeton University,Behrooz Ghamari-Tabrizi,2920
Princeton University,Dan-el Padilla Peralta,2921
Princeton University,Daniel Garber,2922
Princeton University,"Eddie S. Glaude, Jr.",2923
Princeton University,Edgar H Sanchez-Cuevas,2924
Princeton University,Elliott Lieb,2925
Princeton University,Eve Aschheim,2926
Princeton University,Gavin Steingo,2928
Princeton University,Hal Foster,2929
Princeton University,Ilyana M Kuziemko,2930
Princeton University,Judith Weisenfeld,2932
Princeton University,Julia Elyachar,2933
Princeton University,Karen Emmerich,2934
Princeton University,Katie Chenoweth,2935
Princeton University,Keeanga-Yahmatta Taylor,2936
Princeton University,Liat Hasenfratz,2937
Princeton University,Miguel Centeno,2939
Princeton University,Nancy Coffin,2940
Princeton University,Nicholas Risteen,2941
Princeton University,Pedro Meira Monteiro,2943
Princeton University,Rachel Price,2944
Princeton University,Robbie Richardson,2945
Princeton University,Seyed Hossein Mousavian,2947
Princeton University,Shariffa Ali,2948
Princeton University,Steven Chung,2949
Princeton University,Tehseen Thaver,2951
Princeton University,Tera Hunter,2952
Princeton University,Tony Wood,2953
Princeton University,V. Mitch McEwen,2955
Princeton University,Vera Candiani,2956
Princeton University,Vera Silvina Candiani,2957
Princeton University,Wendy Belcher,2958
Princeton University,Z Wan Yang,2959
Princeton University,Zia Mian,2960
Princeton University,Sylvia Chan Malik,4018
Princeton University,Anastasia Mann,4273
Princeton University,Benjamin Conisbee Baer,4312
Princeton University,Brooke Holmes,4326
Princeton University,Chika Okeke-Agulu,4355
Princeton University,Christiane Fellbaum,4361
Princeton University,Christina León,4363
Princeton University,Coleen T. Murphy,4372
Princeton University,Colleen Asper,4374
Princeton University,Daniel Sheffield,4388
Princeton University,Meredith Martin,4565
Princeton University,Yarimar Bonilla,4566
Princeton University,Susana Draper,4567
Princeton University,Fadi A. Bardawil,4586
Principia College,Dane Carlson,3715
Providence College,Thea Riofrancos,2962
Purdue University,Suad Abdulkhabeer,803
Purdue University,Tithi Bhattacharya,804
Purdue University,Bill Mullen,806
Purdue University,Anish Vanaik,2963
Purdue University Northwest,Rhon Teruelle,3716
Queens University of Charlotte,Hadia Mubarak,2964
Quinnipiac University,Sean Duffy,2057
Quinnipiac University,Hillary J. Haldane,2965
Ramapo College of New Jersey,David C. Oh,3717
Reed College,Kris Cohen,2966
Reinhardt University ,Anjali Enjeti,3718
Rensselaer Polytechnic Institute,Ian Chadd,3719
Rhode Island School of Design,Theo Ellin Ballew,2345
Rhode Island School of Design,Stanley Wolukau-Wanambwa,2967
Rice University,Lora Wildenthal,2110
Rice University,Elora Shehabuddin,2968
Rice University,Lan A. Li,2969
Rider University ,Laurel Harris,3720
Rochester Institute of Technology,Robert Ulin,808
Rochester Institute of Technology,Amit Ray,809
Roger Williams University,Brian Hendrickson,2972
Rutgers University - Camden,Kate Cairns,3006
Rutgers University - Camden,Sarada Balagopalan,3025
Rutgers University - Camden,James Brown,3721
Rutgers University - Camden,Lauren Silver,3722
Rutgers University - Livingston,Akissi Britton,3723
Rutgers University - Livingston,Walton R. Johnson,3724
Rutgers University - New Brunswick,Noura Erakat,495
Rutgers University - New Brunswick,Maya Mikdashi,703
Rutgers University - New Brunswick,Ulla Berg,812
Rutgers University - New Brunswick,Allan Isaac,816
Rutgers University - New Brunswick,Toby Jones,817
Rutgers University - New Brunswick,Yasmine Khayyat,818
Rutgers University - New Brunswick,Elektra Kostopoulou,819
Rutgers University - New Brunswick,Deepa Kumar,820
Rutgers University - New Brunswick,Mukti Mangharam,821
Rutgers University - New Brunswick,David McDermot- Hughes,823
Rutgers University - New Brunswick,Meredith McGill,824
Rutgers University - New Brunswick,Andrew Parker,826
Rutgers University - New Brunswick,Jasbir Puar,827
Rutgers University - New Brunswick,Zakia Salime,828
Rutgers University - New Brunswick,Samah Selim,829
Rutgers University - New Brunswick,Elaine LaFay,2976
Rutgers University - New Brunswick,Kenneth Sebastián León,2977
Rutgers University - New Brunswick,Omar Dewachi,2978
Rutgers University - New Brunswick,Adnan Zulfiqar,2979
Rutgers University - New Brunswick,Alamin Mazrui,2980
Rutgers University - New Brunswick,Aldo Lauria Santiago,2981
Rutgers University - New Brunswick,Anjali Nerlekar,2982
Rutgers University - New Brunswick,Asher Ghertner,2983
Rutgers University - New Brunswick,Asli Zengin ,2984
Rutgers University - New Brunswick,David Kurnick,2985
Rutgers University - New Brunswick,Debra Scoggins Ballentine,2986
Rutgers University - New Brunswick,Diane Fruchtman,2987
Rutgers University - New Brunswick,Donna Murch,2989
Rutgers University - New Brunswick,Edwin Bryant,2990
Rutgers University - New Brunswick,Ethel Brooks,2991
Rutgers University - New Brunswick,Evie Shockley,2992
Rutgers University - New Brunswick,Hamid Abdeljaber,2994
Rutgers University - New Brunswick,Hanan Kashou,2995
Rutgers University - New Brunswick,Jackson Lears,2996
Rutgers University - New Brunswick,Jamal Ali,2997
Rutgers University - New Brunswick,Jamie Pietruska,2999
Rutgers University - New Brunswick,Jawid Mojaddedi,3000
Rutgers University - New Brunswick,Joel Plummer,3002
Rutgers University - New Brunswick,Johan Mathew,3003
Rutgers University - New Brunswick,Judith Surkis,3004
Rutgers University - New Brunswick,Karishma Desai,3005
Rutgers University - New Brunswick,Kathleen C. Riley,3007
Rutgers University - New Brunswick,Kevon Rhiney,3008
Rutgers University - New Brunswick,Kyla Schuller,3009
Rutgers University - New Brunswick,Laura Schneider,3010
Rutgers University - New Brunswick,Marisa J. Fuentes,3013
Rutgers University - New Brunswick,Mark Bray,3014
Rutgers University - New Brunswick,Meheli Sen,3015
Rutgers University - New Brunswick,Nate Gabriel,3017
Rutgers University - New Brunswick,Omaris Z. Zamora ,3019
Rutgers University - New Brunswick,Ousseina Alidou,3020
Rutgers University - New Brunswick,Paul O’Keefe,3021
Rutgers University - New Brunswick,Preetha Manim,3022
Rutgers University - New Brunswick,Radhika Balakrishnan,3023
Rutgers University - New Brunswick,Salam Al Kuntar,3024
Rutgers University - New Brunswick,Shaheen Parveem,3027
